DYN_TRNRP_PL,MP_R0,Numeric,11
DYN_TRNRP_PL,MP_R1,Numeric,11
DYN_TRNRP_CS,TP_RTPOR,Numeric,2
DYN_TRNRP_PL,H_RSKSECTI,Char,1
DYN_TRNRP_PL,D_NOOFDAYS,Numeric,1
,SD_BALC_D,Numeric,2
,SD_BALC_C,Numeric,2
DYN_TRNRP_SV,D_RTLGCNV0,Char,3
DYN_TRNRP_PL,GNBV_R_CCY,Char,1
DYN_TRNRP_CS,H_STRUC_IN,Char,3
DYN_TRNRP_PL,CASHFLOWS,Numeric,1
Deliverable nostro cash,JI_DEBIT,Numeric,4
51,PLC_SETLMT,Char,2
DYN_TRNRP_CS,QTY_INDEX2,Numeric,25
DYN_TRNRP_PL,H_FXN_DT,Date,1
DYN_TRNRP_SV,TP_DTEFLWF,Date,1
Payments,PF_TYPE,Char,1
DYN_TRNRP_CS,H_DAT,Char,1
DYN_TRNRP_MK,V_TSH,Char,20
Simulation,VOLUME,American,1
Copy Creation,NT_START,Date,1
Copy Creation,D_SPTCV,Numeric,2
DYN_TRNRP_MK,V_TSD,Date,25
Hedge,LABEL,Char,6
DYN_TRNRP_PL,TP_RTVLP11,Numeric,5
DYN_TRNRP_PL,TP_RTVLP10,Numeric,5
DYN_TRNRP_MV,M_FXBSK_RT,Char,10
SQL,EN_ORIG_NB,Numeric,1
DYN_TRNRP_MK,TP_ENTITY,Char,7
DYN_TRNRP_MK,V_TST,Numeric,19
Simulation,YIELD_ZER,Numeric,2
Simulation,MATURITY_,Char,7
DYN_TRNRP_MV,H_UDF_CURR,Char,1
Copy Creation,FPFR_CAP,Numeric,1
DYN_TRNRP_PL,H_TP_PRCD,Numeric,1
DYN_TRNRP_SV,TP_RTMFRC1,Char,1
DYN_TRNRP_SV,TP_RTMFRC0,Char,1
DYN_TRNRP_DT,TP_BUY_E,Char,4
DYN_TRNRP_MV,TP_RPUNCPC,Char,13
DYN_TRNRP_MV,BND_PRC,Numeric,18
DYN_TRNRP_MV,H_SEC_ILQ,Numeric,13
Simulation,MATURITYG,Date,2
24,LABEL_21,Char,1
Simulation,MATURITYD,Date,7
DYN_TRNRP_MV,TP_CMNT2,Char,16
DYN_TRNRP_MV,TP_CMNT1,Char,12
DYN_TRNRP_MV,TP_CMNT0,,14
DYN_TRNRP_PL,BRK_FEE2,Numeric,11
DYN_TRNRP_PL,BRK_FEE1,Numeric,10
DYN_TRNRP_PL,BRK_FEE0,Numeric,11
DYN_TRNRP_CS,TP_FXPSPT,Numeric,1
DYN_TRNRP_CS,H_EVTREF,Numeric,1
DYN_TRNRP_PL,PROC,Numeric,1
DYN_TRNRP_MV,TP_FXCTNUM,Char,5
DYN_TRNRP_PL,TP_FXSTNUM,Char,2
Collateral,LOSSAGRCOL,Numeric,1
Simulation,COUNTRY,Char,4
Simulation,CSFU_ALL,American,16
DYN_TRNRP_MV,REPO_RATE,Numeric,17
Copy Creation,REPORT_DT,Char,2
,RSKSECTION,Char,3
DYN_TRNRP_SV,D_RTLNGNUM,Numeric,2
DYN_TRNRP_PL,D_NDF_SETL,Char,1
DYN_TRNRP_MV,FX_DE_USDD,Numeric,4
51,RECM_OURIA,Char,1
DYN_TRNRP_PL,TP_CMDMOD0,Char,8
DYN_TRNRP_PL,TP_CMDMOD1,Char,4
DYN_TRNRP_SV,SV_INS22_1,Char,4
DYN_TRNRP_SV,SV_INS22_0,Char,8
51,FX_CUST,Char,2
Copy Creation,U_TENOR,Char,4
Copy Creation,M2_MDATE,Date,1
DYN_TRNRP_DT,DT_PAYEFF0,Date,1
DYN_TRNRP_PL,H_BS1,Char,6
Simulation,MSTRIK_F,Numeric,1
DYN_TRNRP_PL,H_1ODFXCNT,Date,2
Simulation,DIGITAL_R,Numeric,1
DYN_TRNRP_PL,D_ORGNB,Numeric,1
DYN_TRNRP_PL,H_FXVAL,Numeric,6
DYN_TRNRP_DT,AMD_STS0,Char,1
DYN_TRNRP_DT,AMD_STS1,Char,1
DYN_TRNRP_DT,AMD_STS2,Char,2
Hedge,REFERENCE,Numeric,11
DYN_TRNRP_DT,QTY_INDEX2,Numeric,7
Hedge,TYPE,Char,8
Copy Creation,MNEMONIC,Char,2
Simulation,PL_ACC,American,21
DYN_TRNRP_MV,MV_FBF1,American,9
DYN_TRNRP_MV,MV_FBF0,American,10
DYN_TRNRP_MV,MV_FBF2,American,17
DYN_TRNRP_MK,PL_FPCF2,American,1
DYN_TRNRP_MK,PL_FPCF1,American,1
DYN_TRNRP_MK,PL_FPCF0,American,1
DYN_TRNRP_MV,MLC_MODE,Char,9
DYN_TRNRP_XG,NB_INIT,Numeric,1
Simulation,PLABSGBP,American,3
Collateral,AMD_MIN_TR,Numeric,1
PL VAR,LABEL,Char,62
Hedge,REFERENC2,Numeric,1
MLC,XSUM_COUNT,American,1
DYN_TRNRP_PL,TP_DIGPAY2,Numeric,1
DYN_TRNRP_PL,H_SPTCV21,Numeric,1
DYN_TRNRP_PL,H_SPTCV20,Numeric,2
DYN_TRNRP_PL,H_SPTCV23,Numeric,1
DYN_TRNRP_PL,H_SPTCV22,Numeric,1
DYN_TRNRP_PL,H_SPTCV24,Numeric,1
Copy Creation,H_VIEWDT2,Date,1
DYN_TRNRP_CS,H_LASTDATE,Date,1
DYN_TRNRP_XG,TP_ENTITY,Char,2
Simulation,OPT__MATU,Char,29
DYN_TRNRP_MV,PCK_DT_DB,Date,10
Simulation,USER_CUR,Char,18
Liquidation Positions,H_DATE2,Date,2
,TRN_FLTLAB,Char,1
Simulation,OPT__MATD,Date,3
DYN_TRNRP_PL,CR_DUR,Numeric,3
Simulation,CSFR_ALL,American,16
DYN_TRNRP_CS,CASHFLOW,Numeric,2
Simulation,BASIS,Numeric,2
Simulation,_7Y,American,2
Collateral,MAXUTILIZ0,Numeric,1
DYN_TRNRP_PL,D_NDF_FIX,Date,1
DYN_TRNRP_MV,TP_INT,Char,36
Simulation,FINAL_CUR,Char,3
Simulation,THEO_VOL_F,Numeric,22
DYN_TRNRP_PL,TP_OPTSTGY,Char,1
DYN_TRNRP_PL,H_BO_SGN,Char,2
DYN_TRNRP_CS,AMNT_OPRM,Numeric,1
Liquidation Positions,ISCANCELE,Numeric,1
PL VAR,NB,Numeric,1
DYN_TRNRP_CS,CONTRACT,Numeric,57
DYN_TRNRP_CS,FIX_VAL,Numeric,1
DYN_TRNRP_DT,TP_STATUS2,Char,5
DYN_TRNRP_PL,TP_RTFSFR0,Numeric,2
,MV_NFBF0,American,2
,MV_NFBF1,American,2
,MV_NFBF2,American,2
Simulation,FPNFR_CAP,American,16
Collateral,MAXUTILIZA,Numeric,2
DYN_TRNRP_MV,TP_YIELD,Numeric,1
Simulation,OPT__MAT1,Char,20
DYN_TRNRP_MV,TP_CMUQU0,Char,1
DYN_TRNRP_PL,TP_SECMKTU,Char,10
DYN_TRNRP_MK,TP_FXSPMRG,Numeric,1
Collateral,LMT_90,Numeric,4
,MRPL_DATE,Date,1
DYN_TRNRP_MV,NDF_NFFP,Numeric,10
49,EPE_COLLA,Numeric,1
DYN_TRNRP_PL,H_6M_PREV,Date,1
DYN_TRNRP_PL,D_BUCODE,Char,1
DYN_TRNRP_SV,TP_DTEPMT2,Date,1
Simulation,ZERO_BASI,American,1
MRA,MX_TOT_KEY,Char,85
DYN_TRNRP_MV,ACC_CPN,Numeric,17
DYN_TRNRP_XG,XG_NDXPUB,Char,2
DYN_TRNRP_PL,D_CCY_B,Char,2
DYN_TRNRP_PL,CTP_IND,Numeric,1
DYN_TRNRP_PL,H_RT_CURR1,Char,1
DYN_TRNRP_PL,H_RT_CURR0,Char,1
DYN_TRNRP_PL,D_CCY_S,Char,2
DYN_TRNRP_MK,AMNT_OPEN,American,1
DYN_TRNRP_CS,F_AMTFXD,Numeric,10
DYN_TRNRP_PL,TRADE_TYPE,Char,1
DYN_TRNRP_MV,SC2_MV_USD,Numeric,1
Simulation,CREDIT_SO,Char,1
DYN_TRNRP_CS,D_PR,Char,1
DYN_TRNRP_PL,TP_RTDXC02,Date,33
DYN_TRNRP_MV,G_INS_FXRK,Char,1
DYN_TRNRP_DT,TRN_FMLY,Char,4
DYN_TRNRP_PL,TP_RTDXC01,Date,12
DYN_TRNRP_MV,TP_DTEFST,Date,26
Simulation,DG_CUR,Char,5
MRA,INSTRUMEN,Char,1
Simulation,BUYSELL,Char,2
Simulation,COMINGCAP,American,2
DYN_TRNRP_XG,XG_FIXING2,Date,5
DYN_TRNRP_CS,REC_P_ROLD,Char,3
DYN_TRNRP_PL,H_DTESRT,Date,1
DYN_TRNRP_PL,PLIRDFIX2,Char,3
PL VAR,ID_DEBIT,Numeric,1
DYN_TRNRP_SV,D_RTPYRE0,Numeric,1
DYN_TRNRP_SV,D_RTPYRE1,Numeric,1
,SC2_MV_AC,Numeric,2
Simulation,REFINDEX,Char,1
DYN_TRNRP_PL,TP_SECICYU,Char,7
Simulation,ZERO_BAS1,American,1
Collateral,PAST_CASH,Numeric,1
DYN_TRNRP_DT,DT_EFXNGD0,Date,1
Simulation,DV01_ORG,American,2
49,DATE,Date,5
DYN_TRNRP_MV,TP_CNTRPCY,Char,13
DYN_TRNRP_MK,CNTLEVTAD1,Date,2
Copy Creation,D_PAYREC1,Char,1
Copy Creation,D_PAYREC0,Char,1
Copy Creation,N_BEN_ID,Char,1
DYN_TRNRP_PL,H_AUD_DATE,Date,1
,MK_NB,Numeric,1
DYN_TRNRP_PL,H_SE_INUM,Numeric,1
DYN_TRNRP_DT,DT_FXNGM1,Numeric,3
DYN_TRNRP_DT,DT_FXNGM0,Numeric,4
DYN_TRNRP_DT,DT_FXNGM3,Numeric,2
DYN_TRNRP_DT,DT_FXNGM2,Numeric,2
,AMNT_NOBR,Numeric,1
DYN_TRNRP_MK,TP_CMGQTY0,Numeric,1
Deliverable nostro cash,JI_CREDIT,Numeric,4
DYN_TRNRP_DT,H_NUM_CAL,Numeric,1
DYN_TRNRP_CS,TP_INITSD,Char,4
DYN_TRNRP_PL,SE_CODE,Char,4
DYN_TRNRP_MV,H_FUT_QUA,Numeric,1
DYN_TRNRP_MV,H_UDF_EQD,Char,2
Collateral,MLCSTLDATE,,1
Simulation,CLEAN_BON,American,2
DYN_TRNRP_PL,H_FEE0,Numeric,1
DYN_TRNRP_PL,H_FEE1,Numeric,1
DYN_TRNRP_PL,H_NTDSGPRT,Char,1
DYN_TRNRP_PL,H_FEE3,Numeric,1
DYN_TRNRP_XG,TP_SMRTE,Numeric,1
Simulation,FEE1_KRW_,American,1
Accounting,NB_BS,Char,1
PL VAR,FST_ORDE,American,1
Collateral,DELTA_LMT,Numeric,2
DYN_TRNRP_CD,WITHDRAWAL,American,1
DYN_TRNRP_PL,D_SETMOD,Char,2
Accounting (Reporting),EN_SIGN,Numeric,2
DYN_TRNRP_MV,CNTCLSREF,Numeric,3
DYN_TRNRP_MV,M_NOMCTRY,Char,10
DYN_TRNRP_MV,M_STNET_RT,Char,18
Simulation,MTM2_KRW,American,1
Collateral,EXP,Numeric,12
DYN_TRNRP_CS,TP_DTELST,Date,11
DYN_TRNRP_CS,M_SBTYP_DB,Char,1
DYN_TRNRP_PL,H_FEECUR1,Char,1
DYN_TRNRP_PL,H_FEECUR0,Char,1
Hedge,ORIGINREF,American,1
DYN_TRNRP_PL,H_FEECUR2,Char,1
DYN_TRNRP_PL,H_GBP,Numeric,3
Data Dictionary (Market Data Loader),CURVE_LAB,Char,1
Collateral,OVERMAX,Numeric,16
DYN_TRNRP_PL,H_XPSTR1,Char,2
DYN_TRNRP_PL,H_XPSTR0,Char,2
Copy Creation,SP_SCHED0,Char,1
Simulation,SL_FPL,Numeric,2
Simulation,EXERCIZE_,Char,2
,MV_FCSFP2,American,1
,MV_FCSFP1,American,1
,MV_FCSFP0,American,1
,PL_CLCFORM,Char,1
DYN_TRNRP_PL,S_PVBP2,American,16
DYN_TRNRP_PL,SKIP2M_BO,Date,1
DYN_TRNRP_PL,S_PVBP1,American,8
DYN_TRNRP_MV,CONV_RATIO,Numeric,10
DYN_TRNRP_CS,RM_NO,Char,1
DYN_TRNRP_PL,H_CALENDAR,Char,2
DYN_TRNRP_CS,TP_IPAYCUR,Char,4
Collateral,YEAR_MV,Numeric,1
,NB_REVERSE,Char,3
Simulation,TYPE,Char,155
Simulation,TYPO,Char,1
DYN_TRNRP_PL,H_GRP_KEYL,Char,1
PL VAR,NB_RULE,Numeric,1
DYN_TRNRP_MV,TP_RTRNG02,Char,10
DYN_TRNRP_MV,TP_RTRNG00,Char,3
DYN_TRNRP_MV,TP_RTRNG01,Char,3
DYN_TRNRP_DT,DT_CAPXCC,Char,5
DYN_TRNRP_PL,TP_CMGQL00,Numeric,1
DYN_TRNRP_MV,TP_LD,Char,1
Data Dictionary (Market Data Loader),SPREADASK,Numeric,1
DYN_TRNRP_CS,PFOLIO,Char,3
Copy Creation,REP_FACT1,Numeric,1
DYN_TRNRP_MV,H_SRDTETRN,Date,3
,G_MT_ODESC,Char,1
Accounting,H_CACC_F3,Char,1
Simulation,THETA__KR,American,4
Simulation,ASSETLABE,Char,1
Simulation,FLOW_VALU,American,1
DYN_TRNRP_PL,H_3M,Date,1
DYN_TRNRP_PL,TP_RTAMP11,American,6
DYN_TRNRP_PL,TP_RTAMP10,American,6
DYN_TRNRP_PL,TP_CMDPRF0,Char,5
DYN_TRNRP_PL,TP_RTAMP12,American,7
DYN_TRNRP_PL,H_USD_CUR,Numeric,8
DYN_TRNRP_PL,H_XPFWGRP,Char,1
Copy Creation,EN_AMTN,Numeric,1
DYN_TRNRP_MV,TP_RTSMC02,Numeric,4
Copy Creation,EN_AMTC,Numeric,2
Copy Creation,EN_AMTD,Numeric,2
Data Dictionary (Market Data Loader),MAT_DATE,Date,1
,NB_AMDTRN,Numeric,3
DYN_TRNRP_CS,TP_UQTYEQ,Char,9
DYN_TRNRP_PL,H_CNV,Numeric,5
Simulation,PL_PST,American,1
DYN_TRNRP_CS,PACKAGE,Numeric,31
DYN_TRNRP_PL,SM_CUR,Char,7
DYN_TRNRP_MV,H_DTE_REP,Date,13
DYN_TRNRP_XG,MX2_TP_BUY,Char,3
DYN_TRNRP_XG,XG_FIXAMT,American,10
Data Dictionary (Market Data Loader),ZOCOUPONM,Numeric,1
DYN_TRNRP_MV,H_LAT,Char,1
DYN_TRNRP_PL,TP_FXCTNUM,Char,9
Data Dictionary (Market Data Loader),ZOCOUPONB,Numeric,1
Simulation,N_11M_DR,Numeric,1
Data Dictionary (Market Data Loader),ZOCOUPONA,Numeric,1
DYN_TRNRP_PL,SENIORITY,Char,1
DYN_TRNRP_CS,H_PF_TM,Char,1
DYN_TRNRP_PL,CNT_CLASS,Char,26
Copy Creation,FMAT_ID,Numeric,1
DYN_TRNRP_PL,PL_RVRA1,American,22
DYN_TRNRP_PL,PL_RVRA0,American,15
DYN_TRNRP_PL,PL_RVRA2,American,32
DYN_TRNRP_PL,H_BFWDPT1,Numeric,13
DYN_TRNRP_PL,H_FULLCPN,Numeric,3
Collateral,RISK,Char,1
Simulation,ACCRUED_C,Numeric,1
Simulation,ASSET,Char,6
DYN_TRNRP_PL,H_BRW_PR1,Char,1
DYN_TRNRP_MV,TP_CNTRPRF,Numeric,1
Simulation,CREDIT2,American,1
DYN_TRNRP_MV,TP_RTMGN12,Numeric,1
Simulation,GR_DELTA,American,1
PL VAR,PORTFOLIO,Char,95
Copy Creation,D_USD_SGD,Numeric,2
DYN_TRNRP_DT,SC2_CP_AC,Numeric,1
DYN_TRNRP_MV,D_NDS,Char,1
,PL_FPCNF1,American,1
,PL_FPCNF0,American,1
,PL_FPCNF2,American,1
DYN_TRNRP_MK,TP_PRICE,Numeric,6
DYN_TRNRP_PL,F_CURRENCY,Char,2
DYN_TRNRP_CS,H_CREDBT,Char,1
DYN_TRNRP_PL,H_TRN_STAT,Char,1
Simulation,USD_3M6M_,American,1
Simulation,DIFF,American,14
Simulation,COMINGFIX,American,1
DYN_TRNRP_PL,H_FXSIIPL2,Numeric,6
Copy Creation,ASK,Numeric,3
Simulation,CUR_PL,Char,1
DYN_TRNRP_MV,SC2_MV_PLI,Numeric,1
Liquidation Positions,COUPON_AC,American,2
Deliverable Cash,DF_CREF,Numeric,3
DYN_TRNRP_PL,SC2_SM_AC,Numeric,7
DYN_TRNRP_MK,CMP_TYPOID,Numeric,1
DYN_TRNRP_PL,G_FGT_SEC,Char,3
,ACC_CDT,Char,1
DYN_TRNRP_PL,RISK_TYPE,Char,1
Deliverable nostro cash,DF_STATUS,Char,4
DYN_TRNRP_PL,H_BUY,Char,14
DYN_TRNRP_SV,TP_RTMAT0,Date,1
DYN_TRNRP_SV,TP_RTMAT1,Date,1
DYN_TRNRP_CS,DT_EX_DATE,Date,1
Simulation,EVAL_PRIC,Numeric,11
DYN_TRNRP_MK,TP_CNTRPFN,Char,2
DYN_TRNRP_PL,TP_CMULAB1,Char,3
DYN_TRNRP_CS,TP_OSTAT,Char,1
DYN_TRNRP_CS,STR_NBLTI,Char,1
DYN_TRNRP_PL,TP_RTCCP02,American,45
DYN_TRNRP_SV,SV_ODAMOUN,American,5
DYN_TRNRP_PL,TP_RTCCP00,American,22
DYN_TRNRP_PL,TP_RTCCP01,American,24
DYN_TRNRP_PL,H_CLEARANC,Char,1
Copy Creation,NXT_CPN,Date,1
Accounting,VAL_DATE,Date,2
DYN_TRNRP_PL,H_12MP4,Date,1
DYN_TRNRP_PL,H_CAP_CUR1,Char,1
DYN_TRNRP_PL,H_CAP_CUR2,Char,1
,XG_FIXED,Char,1
Simulation,MARKET,Char,2
DYN_TRNRP_PL,H_12MP2,Date,1
DYN_TRNRP_PL,H_PVEFF,Numeric,6
DYN_TRNRP_PL,DXPOPTFPQ,Char,1
DYN_TRNRP_PL,H_TDYRATE,Numeric,4
Collateral,BEFORE,,6
DYN_TRNRP_XG,CNTLEVTAD2,Date,1
Simulation,NDF_FIXIN,Date,1
,PL_CSRF2,American,1
,PL_CSRF1,American,1
,PL_CSRF0,American,1
,XG_FIXPDTC,Char,1
Collateral,YEAR_PC,Numeric,1
Simulation,UNDERLYING,American,1
Collateral,YEAR_PL,Numeric,1
DYN_TRNRP_PL,D_QUTMOD,Char,1
Copy Creation,D_VALUE_DT,Char,2
51,TTL_SUBVAL,American,2
Simulation,BUCVEGA,American,1
DYN_TRNRP_DT,F_AMOUNT,American,1
DYN_TRNRP_PL,PLIRDACC22,American,24
DYN_TRNRP_PL,PLIRDACC21,American,14
DYN_TRNRP_CS,D_TODTE,Date,1
DYN_TRNRP_XG,H_ARCHLBL,Char,1
DYN_TRNRP_PL,H_PAY_CURR,Char,1
DYN_TRN_PLVR,FPNFR_CAP0,American,1
DYN_TRN_PLVR,FPNFR_CAP1,American,1
DYN_TRNRP_CS,TP_IPAYCV,American,1
24,LINE1,Char,1
Copy Creation,CSFU_REV,Numeric,1
Simulation,MTM_NATIV,American,1
Hedge,HEDGINGCU,American,2
DYN_TRNRP_PL,H_SPTCV05,Numeric,3
DYN_TRNRP_PL,H_SPTCV04,Numeric,2
DYN_TRNRP_PL,H_SPTCV03,Numeric,1
DYN_TRNRP_PL,H_SPTCV02,Numeric,2
Copy Creation,BD_TG_SPA0,Numeric,1
DYN_TRNRP_PL,H_REF_AMT,Numeric,1
DYN_TRNRP_DT,DT_ADFLWD,Date,3
DYN_TRNRP_PL,ORG_SYSDTE,Date,1
DYN_TRNRP_MV,FXNG_DATE,Date,10
DYN_TRNRP_DT,DT_ADFLWA,American,4
DYN_TRNRP_DT,DT_ADFLWC,Char,1
DYN_TRNRP_MV,CNTLEVTCL2,Char,3
DYN_TRNRP_MV,CNTLEVTCL1,Char,3
DYN_TRNRP_MV,CNTLEVTCL0,Char,3
DYN_TRNRP_DT,DT_ADFLWT,Char,1
DYN_TRNRP_PL,H_AGREEDTR,Char,2
DYN_TRNRP_PL,H_DBIZUNIT,Char,1
DYN_TRNRP_PL,ECN_ID,Char,1
Simulation,CLEANPL,American,12
DYN_TRNRP_PL,TP_FXHCSPT,Numeric,1
Navigation templates,AISU,Char,5
DYN_TRNRP_DT,DT_FLOWNAT,Char,9
DYN_TRNRP_XG,XG_FIXING,Date,15
DYN_TRNRP_DT,DT_PRICE1,Numeric,1
DYN_TRNRP_PL,MP_UPRC1,Numeric,29
DYN_TRNRP_PL,MP_UPRC0,Numeric,28
DYN_TRNRP_PL,MP_UPRC2,Numeric,42
Simulation,USER,Char,1
,XSUM_DET,Char,1
DYN_TRNRP_PL,S_ZCSNV1,American,3
Copy Creation,STRIKE,Numeric,2
DYN_TRNRP_DT,H_SETMODE,Char,1
DYN_TRNRP_MV,MV_FXCLS,Char,9
Collateral,MTMKRW,Numeric,1
DYN_TRNRP_XG,TP_DTETRN,Date,1
DYN_TRNRP_MK,MK_STLPRC,Numeric,5
DYN_TRNRP_MV,M_SCODE_DB,Char,18
24,PORTFOLIO,Char,1
DYN_TRNRP_PL,H_ISXCURR,Char,6
DYN_TRNRP_CS,TP_RTFV0,Char,18
DYN_TRNRP_CS,TP_RTFV1,Char,12
DYN_TRNRP_CS,H_PRMDT,Date,1
DYN_TRNRP_PL,TP_SECLBL,Char,43
Simulation,PV_EF_CNV,American,17
Simulation,DELIVERED,American,1
,PL_ACCR,American,2
Copy Creation,TEL,Char,1
Data Dictionary (Market Data Loader),CUR,Char,1
DYN_TRNRP_CD,EVT_ID,Numeric,1
DYN_TRNRP_MV,H_SEC_CPN,Numeric,13
Simulation,CSFR_REV,American,16
,EN_CREDIT,Char,2
DYN_TRNRP_XG,TP_DTEEXP,Date,3
Data Dictionary (Market Data Loader),CCY_DEN,Char,3
,TP_BUY,Char,1
Copy Creation,COMMENT0,Char,3
DYN_TRNRP_PL,H_SPTCV2,Numeric,4
DYN_TRNRP_PL,H_SPTCV3,Numeric,2
DYN_TRNRP_PL,H_SPTCV1,Numeric,4
DYN_TRNRP_PL,H_SPTCV6,Numeric,1
DYN_TRNRP_PL,H_SPTCV7,Numeric,2
DYN_TRNRP_PL,H_SPTCV4,Numeric,3
DYN_TRNRP_PL,H_SPTCV5,Numeric,1
DYN_TRNRP_PL,H_SPTCV8,Numeric,1
DYN_TRNRP_PL,H_SPTCV9,Numeric,2
Collateral,_VPOST_KRW,Numeric,1
Simulation,LFYIELD,Numeric,1
DYN_TRNRP_PL,MX_CPTY,Char,1
Simulation,DV01_Z_PL,American,1
DYN_TRNRP_PL,H_FXB_UT2,Numeric,5
DYN_TRNRP_PL,H_FXB_UT1,Numeric,2
DYN_TRNRP_PL,H_MI_EI,Char,1
Simulation,OPTMATURI,Char,2
DYN_TRNRP_PL,H_MI_ER,Char,1
Simulation,SEC_GROUP,Char,7
DYN_TRNRP_PL,H_RATE,Numeric,7
,PL_FPCF2,American,1
Simulation,MV_CNV,American,17
Simulation,CAPITALFA,Numeric,9
Copy Creation,SPOT_FF2,Numeric,1
Copy Creation,SPOT_FF0,Numeric,3
Copy Creation,SPOT_FF1,Numeric,1
DYN_TRNRP_XG,TP_TSD,Date,1
Data Dictionary (Market Data Loader),SPREADBID,Numeric,1
Simulation,OPT_MATU1D,Date,2
,DIG_RATE,Numeric,1
Collateral,AGR_COLLAT,Numeric,1
Collateral,EXPIRYDATE,Char,1
Simulation,BARRIERPO,Char,1
DYN_TRNRP_XG,XG_START,Date,14
DYN_TRNRP_DT,NB,Numeric,18
Hedge,PERCENTAG,American,4
Simulation,MARGIN,American,2
Simulation,TRADE_POS,Numeric,43
DYN_TRNRP_PL,H_PL_CUR,Numeric,9
DYN_TRNRP_MV,MV_FMVALL,Numeric,1
Simulation,REPO_AMT_,Numeric,2
Simulation,CSNFR_CAP,American,16
Copy Creation,QUOTMODE0,Char,3
DYN_TRNRP_PL,H_PCLEAN2,Numeric,6
Copy Creation,T_VALUE_DT,Date,2
,AREA118,Numeric,1
,AREA119,Numeric,1
,AREA114,Numeric,1
,AREA115,Numeric,1
,AREA116,Numeric,1
,AREA117,Numeric,1
,AREA110,Numeric,1
,AREA111,Numeric,1
,AREA112,Numeric,1
,AREA113,Numeric,1
,PL_MVRF2,American,1
,PL_MVRF0,American,1
,PL_MVRF1,American,1
DYN_TRNRP_MK,TP_FXCTNUM,Char,1
DYN_TRNRP_PL,TP_RTPCP00,American,1
DYN_TRNRP_PL,H_MB_NTL,Char,1
DYN_TRNRP_PL,TZ_CURR,Char,1
DYN_TRNRP_MV,TRN_FMLY,Char,48
DYN_TRNRP_MV,TP_DTETRN,Date,37
DYN_TRNRP_XG,XG_FIXPDT,Char,2
Simulation,FX_GAMMA_,American,2
Simulation,H_TRN_STS,Char,1
Simulation,CURR1,Char,5
DYN_TRNRP_PL,H_EVENTL,Numeric,1
Deliverable Cash,N_BEN_ACC,Char,3
MRA,GROUP,Char,22
DYN_TRNRP_PL,TP_CMGMRG1,Numeric,4
DYN_TRNRP_PL,TP_CMGMRG0,Numeric,5
Liquidation Positions,LABEL1,Char,8
DYN_TRNRP_CS,D_OUTAMT,Numeric,4
DYN_TRNRP_CS,H_BANK,Char,1
Simulation,FX_DELTA,American,23
DYN_TRNRP_PL,SC2_FXBUSD,Numeric,1
DYN_TRNRP_PL,H_FXSIIPL1,Numeric,6
DYN_TRNRP_MV,TP_SMRTE,Numeric,8
Simulation,R_NON_FUT,American,1
DYN_TRNRP_PL,NEW_REFIND,Numeric,1
DYN_TRNRP_CS,H_DATE14,Date,3
MRA,VAR10_FX,Numeric,1
DYN_TRNRP_CS,INSTRLABEL,Char,12
Copy Creation,SE_I_CODE,Char,1
,XG_LEG,Numeric,1
DYN_TRNRP_MV,TP_RTCCP10,American,7
DYN_TRNRP_MV,TP_RTCCP11,American,7
DYN_TRNRP_PL,MAIN,Numeric,1
DYN_TRNRP_DT,CMPM,Char,1
DYN_TRNRP_PL,TP_FXSCUR,Char,45
Simulation,_3Y,American,2
DYN_TRNRP_PL,H_FXG_DATE,Char,1
Copy Creation,D_FVFRA1,Char,1
Copy Creation,D_FVFRA0,Char,1
DYN_TRNRP_SV,TP_CNTRP,Char,4
Simulation,RR01_NATI,American,2
DYN_TRNRP_MV,TP_RTCUR0,Char,31
DYN_TRNRP_MV,TP_RTCUR1,Char,31
DYN_TRNRP_CS,D_PRICEC,American,1
49,EE_NET,Numeric,1
DYN_TRNRP_PL,D_BONDDT,Date,1
Simulation,TPID,Numeric,1
DYN_TRNRP_MV,TP_DTEPMT2,Date,23
DYN_TRNRP_PL,CMP_STLMTD,Char,2
Collateral,LOSSAGR,Char,1
Data Dictionary (Market Data Loader),PAIR,Char,2
,TPID,Numeric,9
DYN_TRNRP_MV,H_SE_MQUO,Numeric,10
DYN_TRNRP_PL,TP_CMLDIR1,Char,1
DYN_TRNRP_PL,TP_CMLDIR0,Char,5
34,DEAL_NUMB,Numeric,159
DYN_TRNRP_PL,PL_NFMVTH1,American,2
DYN_TRNRP_PL,PL_NFMVTH0,American,2
DYN_TRNRP_PL,PL_NFMVTH2,American,2
DYN_TRNRP_PL,H_MOPLST1,Numeric,2
DYN_TRNRP_PL,H_MOPLST2,Numeric,4
DYN_TRNRP_PL,PLCPNACC2,American,4
DYN_TRNRP_PL,H_1W,Date,1
DYN_TRNRP_PL,MP_SWAP0,Numeric,34
DYN_TRNRP_MK,MK_STLDTE,Date,1
DYN_TRNRP_PL,MP_SWAP2,Numeric,47
DYN_TRNRP_XG,SC2_FD_FN,Numeric,4
DYN_TRNRP_SV,CNT_TYPO,Char,1
DYN_TRNRP_PL,H_1M,Date,1
Copy Creation,WK_DAYIND,Numeric,1
Simulation,D_6M,Date,1
DYN_TRNRP_PL,H_PVBP_FUT,Numeric,2
DYN_TRNRP_PL,D_SLRREQ,Numeric,2
DYN_TRNRP_CS,TP_INSCUR,Char,4
DYN_TRNRP_PL,H_F_CASH,Numeric,2
