Dynamic table type,Dynamic table field,field type,dbs.csv,hsbc.csv,taishin.csv,uob.csv,vietin.csv,woori.csv
Copy Creation,D_MTHBEG,Date,1,0,0,0,0,0
DYN_TRNRP_MK,TPID,Numeric,2,1,0,0,0,0
DYN_TRNRP_PL,FOPLACTG,Char,0,0,0,0,0,1
Copy Creation,D_COI,Char,1,0,0,0,0,0
DYN_TRNRP_PL,TP_FXQTORN,Char,0,0,0,0,0,2
DYN_TRNRP_PL,D_SM_CUR,Char,1,0,0,0,0,0
DYN_TRNRP_PL,TP_RPHC,Char,2,0,0,0,0,0
DYN_TRNRP_PL,H_F_DATE,Date,0,0,0,0,1,0
Collateral,LIMIT,Numeric,0,0,0,0,0,1
Simulation,FX_PAIR,Char,0,1,0,0,0,0
Simulation,FOLLOWING,Date,0,0,0,0,0,3
Accounting,EN_DEBIT,Char,0,0,2,0,0,0
DYN_TRNRP_PL,H_2MF_PREV,Date,1,0,0,0,0,0
Simulation,INTERNAL_,Char,0,0,1,0,0,0
,FD_BALD,Numeric,0,2,0,0,0,0
DYN_TRNRP_MV,H_CNTCEVTC,Char,18,0,0,0,0,0
,FD_BALC,Numeric,0,2,0,0,0,0
DYN_TRNRP_DT,TP_RTMCLF0,Char,0,2,0,0,0,0
Copy Creation,D_INSCAL,Char,1,0,0,0,0,0
PL VAR,H_PL_CU,Numeric,0,0,0,0,0,2
DYN_TRNRP_PL,TP_RPO_AMT,American,20,9,1,2,3,1
DYN_TRNRP_MV,H_SREVTTME,Char,0,0,0,3,0,0
Simulation,RR_RATE,American,1,0,0,0,0,0
DYN_TRNRP_PL,CNT_EVTADT,Date,0,8,1,1,8,1
DYN_TRNRP_XG,XG_PHASE,Numeric,1,0,0,0,0,0
51,VERSION,Numeric,2,0,0,0,0,0
DYN_TRNRP_SV,TP_TRADER,Char,2,0,0,0,0,0
DYN_TRNRP_PL,SF_PLOVSRT,Numeric,1,0,0,0,0,0
Collateral,MTM,Numeric,0,0,0,0,0,2
DYN_TRNRP_PL,TP_PRICEDN,Char,13,26,4,1,3,2
DYN_TRNRP_PL,H_DTEFXGL,Char,0,13,0,0,0,0
Simulation,CASH_FLO1,American,0,0,0,0,0,1
DYN_TRNRP_PL,TP_STLGRP,Numeric,1,1,1,1,3,1
DYN_TRNRP_PL,H_FXSL2L12,Numeric,0,6,0,0,0,0
Data Dictionary (Market Data Loader),ID,Char,0,0,0,0,0,1
Simulation,MTM_THEO,American,0,0,0,0,0,1
DYN_TRNRP_MV,MV_LQTYS2,Numeric,8,0,0,0,0,0
Liquidation Positions,CLOSINGAM,American,0,0,0,0,0,1
DYN_TRNRP_PL,GNBV2,Numeric,0,1,0,0,0,0
DYN_TRNRP_PL,H_RSKSECT,Char,2,0,0,0,0,0
DYN_TRNRP_PL,D_XPOQTY0,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,D_XPOQTY1,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,H_ECNPLUSD,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,TPID,Numeric,3,46,0,0,0,0
DYN_TRNRP_PL,TP_BROREF0,Numeric,0,0,2,0,0,0
DYN_TRNRP_PL,TP_BROREF1,Numeric,0,0,2,0,0,0
Navigation templates,GRP_LABEL,Char,1,0,1,1,1,1
DYN_TRNRP_PL,TP_BROREF3,Numeric,0,0,2,0,0,0
DYN_TRN_PLVR,INSTRUMENT,Char,1,0,0,0,0,0
Simulation,DV01_PLCU,American,0,1,0,0,0,0
DYN_TRNRP_PL,H_DATE11,Date,8,0,0,0,0,0
DYN_TRNRP_PL,H_DATE10,Date,3,0,0,0,0,0
Simulation,TODAY_PAS,American,0,9,0,0,0,0
DYN_TRNRP_PL,H_DATE12,Date,11,0,0,0,0,0
Simulation,SECTOR1,Char,0,3,0,0,0,0
Simulation,SECTOR2,Char,0,2,0,0,0,0
Simulation,SECTOR3,Char,0,2,0,0,0,0
Data Dictionary (Market Data Loader),ABSMID,Numeric,0,0,1,0,0,0
DYN_TRNRP_MV,IP_FNFC2,American,0,0,2,0,0,1
Simulation,FXRATE,American,0,0,0,0,0,1
Simulation,MOD_DUR,Numeric,0,0,0,0,0,1
Simulation,CLOSING,American,0,0,0,0,0,7
Data Dictionary (Market Data Loader),I_CODE,Char,0,1,0,0,0,0
,TP_PFOLIO,Char,0,3,0,0,0,0
,AR_TYPE,Char,0,1,0,0,0,0
Deliverable Cash,N_CP_BR_NM,Char,0,0,0,0,0,1
DYN_TRNRP_MK,H_SRC_SYS,Char,2,0,0,0,0,0
Simulation,CURVE_EFF,Char,1,0,0,0,0,0
33,DF_TPARTY,Char,0,0,0,1,0,0
DYN_TRNRP_MK,FOPINITU,Char,0,1,0,0,0,0
Deliverable Cash,DF_EVTOREF,Numeric,0,0,2,0,0,0
DYN_TRNRP_CS,F_IS_FIXED,Char,0,1,3,0,0,0
,MV_NEPL1,American,0,2,0,0,0,0
,MV_NEPL0,American,0,2,0,0,0,0
,MV_NEPL2,American,0,2,0,0,0,0
DYN_TRNRP_MV,TP_OBARTYP,Char,18,0,1,0,0,0
PL VAR,DATE,Char,0,0,0,0,0,1
DYN_TRNRP_CS,D_XPFWSETT,Numeric,2,0,0,0,0,0
DYN_TRNRP_PL,H_IQTYS,Numeric,2,0,0,0,0,0
DYN_TRNRP_PL,CNTLVTTSD1,Date,0,20,0,0,0,0
DYN_TRNRP_PL,TP_RTFXSPT,Numeric,8,2,1,2,1,3
DYN_TRNRP_CS,F_VAL_DATE,Date,0,0,4,0,0,0
DYN_TRNRP_PL,H_IPAYCVC,Char,1,0,0,0,0,0
PL VAR,NB_AMD,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,BSDATE,Char,0,0,0,0,0,1
,SD_BALD,Numeric,0,2,0,0,0,0
DYN_TRNRP_PL,SALESMAN,Char,0,1,0,0,0,0
,SD_BALC,Numeric,0,2,0,0,0,0
DYN_TRNRP_CS,PYMT_ROLL1,Char,0,2,0,0,0,0
DYN_TRNRP_CS,PYMT_ROLL0,Char,0,2,0,0,0,0
DYN_TRNRP_DT,CNTLIMPCL2,Char,2,0,0,0,0,0
DYN_TRNRP_XG,TP_SECLBLU,Char,2,0,0,0,0,0
DYN_TRNRP_CS,TP_LQTY3S2,American,3,0,0,0,0,0
DYN_TRNRP_CS,TP_LQTY3S0,American,1,0,0,0,0,0
DYN_TRNRP_CS,TP_LQTY3S1,American,1,0,0,0,0,0
DYN_TRNRP_PL,TRN_FMLY,Char,81,24,6,10,11,29
Liquidation Positions,CURRENCY,Char,0,0,0,0,2,0
DYN_TRNRP_CS,TP_FXCTMAR,Char,0,1,0,0,0,0
DYN_TRNRP_PL,H_NO_PAID,Char,0,0,0,0,1,0
DYN_TRNRP_CS,CMP_EXT2,Numeric,1,1,0,0,0,0
DYN_TRNRP_CS,CMP_EXT1,Numeric,1,1,0,0,0,0
DYN_TRNRP_CS,CMP_EXT0,Numeric,1,1,0,0,0,0
,CSNFU_REV,Numeric,0,1,0,0,0,0
Copy Creation,EQ_FX,Numeric,1,0,0,0,0,0
DYN_TRNRP_MV,TP_LENTLBL,Char,1,0,0,0,0,0
DYN_TRNRP_PL,PLIRDNFP20,American,0,7,0,0,0,0
DYN_TRNRP_PL,PLIRDNFP21,American,0,7,0,0,0,0
DYN_TRNRP_PL,PLIRDNFP22,American,0,7,0,0,0,0
Copy Creation,ITEM,Numeric,1,1,0,0,0,0
DYN_TRNRP_MV,TP_MOPCRTL,Char,1,0,0,0,0,0
DYN_TRNRP_PL,PL_RVUA0,American,7,9,0,0,0,0
DYN_TRNRP_PL,PL_RVUA1,American,9,9,1,1,1,1
DYN_TRNRP_PL,H_FXCPLUS2,Numeric,0,6,0,0,0,0
DYN_TRNRP_CS,H_COR_AC,Char,3,0,0,0,0,0
DYN_TRNRP_MK,H_DATE10,Date,1,0,0,0,0,0
Copy Creation,G_ACT_TYPE,Char,2,1,0,0,0,0
,EVT_FEDATE,Char,0,1,0,0,0,0
,AREA18,Numeric,0,1,0,0,0,0
,AREA19,Numeric,0,1,0,0,0,0
,AREA16,Numeric,0,1,0,0,0,0
,AREA17,Numeric,0,1,0,0,0,0
,AREA14,Numeric,0,1,0,0,0,0
,AREA15,Numeric,0,1,0,0,0,0
,AREA12,Numeric,0,1,0,0,0,0
,AREA13,Numeric,0,1,0,0,0,0
,AREA10,Numeric,0,1,0,0,0,0
,AREA11,Numeric,0,1,0,0,0,0
49,FIVE,Numeric,0,0,0,3,0,0
DYN_TRNRP_CS,CNTLEVTDT2,Date,0,2,0,0,0,0
DYN_TRNRP_CS,CNTLEVTDT1,Date,0,2,0,0,0,0
DYN_TRNRP_CS,CNTLEVTDT0,Date,0,2,0,0,0,0
DYN_TRNRP_PL,TP_CMIQU0,Char,3,0,0,1,0,0
DYN_TRNRP_PL,TP_CMIQU1,Char,1,0,0,1,0,0
DYN_TRNRP_CD,CD_ACCR,American,1,0,0,0,0,0
Simulation,ISINSERTI,Char,0,0,1,0,0,0
DYN_TRNRP_PL,H_SMPRICE,Numeric,0,0,2,0,0,0
DYN_TRNRP_CS,H_CURR,Char,3,0,0,0,0,0
Copy Creation,BD_TG_MT,Numeric,2,0,0,0,0,0
DYN_TRNRP_CS,TP_RTFICC1,Char,3,0,0,0,0,0
DYN_TRNRP_CS,TP_RTFICC0,Char,3,0,0,0,0,0
SQL,NB_REVERSE,Char,1,0,0,0,0,0
DYN_TRNRP_MV,H_FUT_DAT,Date,0,0,0,1,0,0
DYN_TRNRP_CS,ACC_CUR,Char,1,1,2,2,3,2
DYN_TRNRP_CS,CNTNEVTCL2,Char,8,0,0,0,0,0
DYN_TRNRP_CD,NB,Numeric,1,0,0,1,0,0
DYN_TRNRP_MK,REP_DATE2,Date,0,0,0,1,0,0
DYN_TRNRP_PL,H_FXN_AMT,Numeric,1,0,0,0,0,0
DYN_TRNRP_MV,SV_FXDT0,American,0,0,1,0,0,0
DYN_TRNRP_MV,SV_FXDT1,American,0,0,1,0,0,0
Simulation,P_L__NOTP,American,1,1,2,1,1,0
,PL_FPRF2,American,0,1,0,0,0,0
,PL_FPRF1,American,0,1,0,0,0,0
,PL_FPRF0,American,0,1,0,0,0,0
51,CTP_SETL,American,2,0,0,0,0,0
Simulation,CSFR_FEE1,American,4,2,4,2,2,2
Simulation,NOMINALO,American,0,8,0,0,0,0
DYN_TRNRP_MK,CONTRACT,Numeric,4,3,5,2,11,1
33,DF_VER,Numeric,0,0,0,1,0,0
Simulation,LEADING_C,Char,2,0,0,0,0,0
Simulation,BUY_SELL,Char,5,3,2,0,0,10
DYN_TRNRP_PL,PL_NEPL0,American,3,2,0,0,0,0
Copy Creation,SE_RTF0,Char,1,0,0,0,0,0
DYN_TRNRP_MV,H_DAY1PL,Numeric,0,0,0,0,0,2
DYN_TRNRP_CD,H_START,Date,0,0,0,0,1,0
DYN_TRNRP_PL,H_SCOM2,Char,1,0,0,0,0,0
DYN_TRNRP_SV,TP_RTDPC02,Date,3,0,0,0,0,0
,MV_FSM1,American,0,2,0,0,0,0
,MV_FSM0,American,0,2,0,0,0,0
,ACCOUNT,Char,0,1,0,0,0,0
,MV_FSM2,American,0,2,0,0,0,0
DYN_TRNRP_PL,TP_AVQTY0,American,0,0,0,0,2,3
49,INSTRUMEN,Char,0,0,0,1,0,0
DYN_TRNRP_CS,TP_FXSWMRG,Numeric,0,0,0,0,0,1
Trade version audit,FLD_VAL,Char,0,1,1,1,1,1
Simulation,ZERO_BPV,American,0,0,0,0,0,4
Simulation,PILLAR_D,Date,0,0,4,4,4,0
Collateral,MONTH_AVLB,Numeric,0,0,0,0,0,1
Simulation,BPV_PAR,American,0,0,0,0,0,2
DYN_TRNRP_MV,TP_RPUNDCP,Numeric,8,0,0,0,0,0
Copy Creation,SE_MQUO,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,TP_RTUINS0,Char,0,0,1,2,1,1
DYN_TRNRP_PL,TP_SECCUR,Char,1,15,1,2,1,0
DYN_TRNRP_PL,TP_SPTFWD,Char,9,1,0,0,2,7
DYN_TRNRP_PL,H_MTHBEG2,Date,1,0,0,0,0,0
DYN_TRNRP_PL,SKIP12M_BO,Date,1,0,0,0,0,0
DYN_TRNRP_SV,TP_DTEFXGL,Date,1,0,0,0,0,0
DYN_TRNRP_DT,DT_STRK0,Numeric,1,0,0,0,0,1
DYN_TRNRP_PL,D_OUTCMNT2,Char,1,0,0,0,0,0
DYN_TRNRP_SV,TP_DTEFXGF,Date,1,0,0,0,0,0
Copy Creation,SKIP2OD_HK,Date,1,0,0,0,0,0
DYN_TRNRP_CD,CD_VALUE,Date,1,0,0,0,1,0
Simulation,PAIR,Char,0,0,0,0,0,2
Copy Creation,D_PL_SND,Numeric,2,0,0,0,0,0
DYN_TRNRP_PL,TP_RTDPC02,Date,4,5,1,2,1,5
DYN_TRNRP_PL,TP_RTDPC01,Date,2,1,0,0,0,1
DYN_TRNRP_PL,TP_RTDPC00,Date,3,1,0,0,0,1
Simulation,N_1W_DR,Numeric,1,0,0,0,0,0
DYN_TRNRP_CD,LB_RET_Q,American,0,0,0,1,0,0
DYN_TRNRP_PL,A_DATECNS,Date,1,0,0,0,0,0
DYN_TRNRP_DT,INSTRUMENT,Char,4,0,0,0,0,0
Collateral,DESCRIPTIO,,0,0,0,0,0,6
DYN_TRNRP_PL,REC_P_GAP,Char,0,1,0,0,0,0
Simulation,DISCOUNTE,American,1,0,0,0,0,0
,G_INS_FXRK,Char,0,1,0,0,0,0
DYN_TRNRP_MK,V_LAT,Numeric,0,1,1,2,11,1
Trade version audit,CMP_ORG,Numeric,0,1,1,1,1,1
DYN_TRNRP_PL,PLIRDFPV20,American,4,6,0,0,0,0
DYN_TRNRP_PL,PLIRDFPV21,American,2,7,0,0,0,0
DYN_TRNRP_PL,PLIRDFPV22,American,11,11,0,0,0,0
DYN_TRNRP_PL,TP_RTMBDC0,Char,0,0,1,2,1,1
DYN_TRNRP_PL,TP_RTMBDC1,Char,0,0,1,2,1,1
Simulation,UND_CCY,Char,0,3,0,0,0,0
DYN_TRNRP_PL,H_MAR_CUR,Char,1,0,0,0,0,0
Simulation,ACCRUALS,American,0,14,0,0,0,0
DYN_TRNRP_CS,CNTLEVTAD2,Date,0,1,0,0,0,0
DYN_TRNRP_CS,CNTLEVTAD0,Date,0,1,0,0,0,0
DYN_TRNRP_CS,CNTLEVTAD1,Date,0,1,0,0,0,0
Simulation,FPNFU_CAP,American,4,2,4,2,2,2
DYN_TRNRP_PL,H_EQRATIO,Numeric,1,0,0,0,0,0
51,CTP_OURIA,American,2,0,0,0,0,0
DYN_TRNRP_PL,H_FXU_USD2,Numeric,0,16,0,0,0,0
DYN_TRNRP_MV,TP_CREATOR,Numeric,11,0,1,0,0,0
Simulation,TMU_EVEN1,Char,0,0,2,0,0,0
Copy Creation,BPFOLIO,Char,1,0,0,0,0,0
DYN_TRNRP_PL,H_NOOFDAYS,Numeric,1,0,0,0,0,0
,NB_SUBSTR,Numeric,0,1,0,0,0,0
Simulation,DISCOUNT1,American,1,0,0,0,0,0
Simulation,TODAY_FUT,American,0,9,0,0,0,0
Liquidation Positions,CURRENCYL,Char,0,0,0,0,0,8
Simulation,CARRY_FD,American,0,0,0,0,0,4
Simulation,H_DATEGRD,Date,3,0,0,0,0,0
DYN_TRNRP_PL,H_FXU_USDT,Numeric,0,2,0,0,0,0
Copy Creation,DEAL_REF,Char,2,0,0,0,0,0
SQL,NB_MOP,Numeric,1,0,0,0,0,0
DYN_TRNRP_MK,TP_STATUS1,Char,1,0,0,0,0,0
DYN_TRNRP_MK,TP_STATUS2,Char,2,3,0,0,0,0
DYN_TRNRP_PL,SE_SEC_LS0,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,D_DERV_CUR,Char,5,0,0,0,0,0
Simulation,BS01ZC,American,0,4,0,0,0,0
33,DF_CNTREF,Numeric,0,0,0,1,0,0
DYN_TRNRP_CS,F_SEC_CUR,Char,0,0,0,3,0,0
DYN_TRNRP_XG,TP_DSCTYPE,Char,2,0,0,0,0,0
DYN_TRNRP_PL,D_F_AMOUNT,Char,2,0,0,0,0,0
Data Dictionary (Market Data Loader),SPREADM,Numeric,0,0,1,0,0,0
DYN_TRNRP_CS,H_YEAR,Char,0,0,0,0,1,0
DYN_TRNRP_PL,H_STAT,Char,0,1,0,0,0,0
MRA,STRD_IRD,Numeric,0,0,0,0,0,1
DYN_TRNRP_PL,TP_TSH,Char,0,7,0,0,0,0
Simulation,SIMULATED,American,0,0,0,1,0,0
DYN_TRNRP_PL,H_NOMINAL,Numeric,7,0,0,0,0,0
DYN_TRNRP_PL,TP_RTDPP12,Date,5,8,1,2,1,5
DYN_TRNRP_PL,TP_RTDPP11,Date,4,7,0,0,0,1
DYN_TRNRP_PL,TP_RTDPP10,Date,3,7,0,0,0,1
DYN_TRNRP_PL,CE_RESTRUC,Char,1,0,0,0,0,0
Simulation,FV_LEVEL,Char,0,0,0,0,0,2
DYN_TRNRP_PL,H_BR_CODE,Char,0,0,0,0,18,0
DYN_TRNRP_PL,TP_TSD,Date,0,9,2,0,1,15
DYN_TRNRP_CS,D_FROMDTE,Date,1,0,0,0,0,0
DYN_TRNRP_MK,CNT_ORG,Numeric,3,3,4,3,12,2
DYN_TRNRP_SV,TP_RTVLC00,Numeric,1,0,0,0,0,0
MRA,VAR10_CRD,Numeric,0,0,0,0,0,1
Simulation,CSNFU_REV,American,4,2,4,2,2,2
DYN_TRNRP_PL,TP_RPMMCUR,Char,2,0,0,0,0,0
49,MEDIAN,Numeric,0,0,0,3,0,0
Simulation,EXTERNAL_,Numeric,0,0,2,0,0,18
Copy Creation,FAX,Char,1,0,0,0,0,0
DYN_TRNRP_MK,TP_FXCALE,Date,0,1,0,0,0,0
Copy Creation,TRN_GROUP,Char,2,0,0,0,0,0
DYN_TRNRP_MK,TP_FXCALS,Date,0,1,0,0,0,0
DYN_TRNRP_PL,H_SAL_MARG,Numeric,2,0,0,0,0,0
DYN_TRNRP_PL,D_PRDFX_MK,American,1,0,0,0,0,0
DYN_TRNRP_MK,TRN_TYPE,Char,4,0,0,1,0,1
Deliverable Cash,DF_NSIREF,Numeric,2,0,2,0,0,0
DYN_TRNRP_PL,TP_FEETAX3,Char,1,1,0,2,0,0
DYN_TRNRP_PL,TP_FEETAX2,Char,1,1,0,2,0,0
DYN_TRNRP_PL,TP_FEETAX1,Char,1,1,0,2,0,0
DYN_TRNRP_PL,TP_FEETAX0,Char,1,1,0,2,0,0
DYN_TRNRP_MK,TP_DTETRN,Date,5,3,0,0,0,0
DYN_TRNRP_PL,TP_RTAMA10,Numeric,0,0,0,0,0,1
DYN_TRNRP_PL,TP_RTAMA11,Numeric,0,0,0,0,0,1
DYN_TRNRP_PL,TP_RTAMA12,Numeric,0,1,0,1,0,4
Copy Creation,D_MTHEND1,Date,1,0,0,0,0,0
Collateral,MARGIN,Numeric,0,0,0,0,0,1
Simulation,PVBP_POS,American,0,0,0,0,0,1
DYN_TRNRP_CS,TP_RTMCNV0,Char,3,1,0,0,0,0
DYN_TRNRP_CS,TP_RTMCNV1,Char,3,0,0,0,0,0
DYN_TRNRP_PL,RT_NBDAYS5,Numeric,2,0,0,0,0,0
Copy Creation,SKIP_2ODHO,Date,1,0,0,0,0,0
DYN_TRNRP_CS,F_CCFRMCNV,Char,3,8,3,1,1,0
Data Dictionary (Market Data Loader),NUMERATOR,Char,1,0,3,0,0,0
DYN_TRNRP_PL,PL_RVU0,American,8,36,0,0,0,0
DYN_TRNRP_PL,PL_RVU1,American,13,36,1,1,1,1
DYN_TRNRP_PL,PL_RVU2,American,18,36,2,4,2,2
DYN_TRNRP_MV,STMS_ADAMT,Numeric,0,0,1,0,0,0
DYN_TRNRP_CS,TP_CNTRPRF,Numeric,9,0,0,0,0,0
DYN_TRNRP_MK,PL_CSCNF2,American,3,0,0,0,0,0
DYN_TRNRP_MK,PL_CSCNF0,American,2,0,0,0,0,0
DYN_TRNRP_MK,PL_CSCNF1,American,3,0,0,0,0,0
DYN_TRNRP_PL,PLIRECRV02,Char,0,3,0,0,0,0
DYN_TRNRP_PL,PLIRECRV01,Char,0,1,0,0,0,0
Copy Creation,ON_MDATE,Date,1,0,0,0,0,0
Collateral,PRI_RETURN,Numeric,0,0,0,0,0,1
DYN_TRNRP_PL,INSTRUMENT,Char,75,62,7,9,31,18
DYN_TRNRP_PL,TZ_SELLCUR,Char,1,0,0,0,0,0
DYN_TRNRP_CS,H_ISCPN,Char,0,1,0,0,0,0
49,UOB_GROUP,Char,0,0,0,2,0,0
Simulation,YST_PL_MO,American,0,0,0,0,0,1
49,EPL_GROSS,Numeric,0,0,0,1,0,0
DYN_TRNRP_SV,CNTNEVTCL2,Char,1,0,0,0,0,0
DYN_TRNRP_SV,CNTNEVTCL1,Char,1,0,0,0,0,0
DYN_TRNRP_CS,TP_TRADER,Char,7,1,0,0,0,0
51,COL_BOOK,Char,3,0,0,0,0,0
MLC,XSUM_DET,Char,1,0,0,0,0,0
DYN_TRNRP_PL,H_PDIRTY2,Numeric,0,6,0,0,0,0
DYN_TRNRP_MV,REP_DATE,Date,18,0,0,0,0,5
DYN_TRNRP_CS,TP_BROLBL0,Char,0,0,0,0,0,1
DYN_TRNRP_CS,TP_BROLBL3,Char,0,0,0,0,0,1
DYN_TRNRP_CS,TP_BROLBL2,Char,0,0,0,0,0,1
DYN_TRNRP_PL,H_ONEYEAR,Date,2,0,0,0,0,0
DYN_TRNRP_MV,H_STATUS2,Char,0,0,0,0,0,1
Collateral,TODAY_FIN,Numeric,0,0,0,0,0,1
DYN_TRNRP_CS,H_AMTDISC,American,0,1,0,0,0,0
Copy Creation,D_PAY_CLN0,Char,1,0,0,0,0,0
Data Dictionary (Market Data Loader),INDEX_LAB,Char,0,0,1,1,0,0
DYN_TRNRP_PL,MP_THSPRD0,Numeric,0,0,0,1,0,0
DYN_TRNRP_PL,MP_THSPRD1,Numeric,0,0,0,1,0,0
DYN_TRNRP_PL,MP_THSPRD2,Numeric,0,0,0,2,0,0
DYN_TRNRP_PL,TP_RTPHS02,Date,0,0,2,0,0,0
DYN_TRNRP_CS,GXIT_DATE,Date,8,2,0,0,0,0
DYN_TRNRP_CS,H_PF_PM,Char,0,0,1,0,0,0
DYN_TRNRP_CS,D_ARS,Numeric,1,0,0,0,0,0
DYN_TRNRP_CS,TP_VALSTAT,Char,6,1,0,0,0,0
DYN_TRNRP_PL,TP_SECLOTU,Numeric,1,8,1,2,1,1
DYN_TRNRP_PL,TP_KEYPOS,Char,3,1,1,1,3,1
DYN_TRNRP_PL,FOPSALESU,Char,0,0,0,0,0,1
DYN_TRNRP_PL,H_TOBSERTE,Numeric,0,13,0,0,0,0
Collateral,AVAILABLE2,Numeric,0,0,0,0,0,2
Data Dictionary (Market Data Loader),REFERENCE,Numeric,0,0,2,1,1,0
DYN_TRNRP_PL,FOPSALESG,Char,0,0,0,0,0,1
DYN_TRNRP_MV,NB_EXT,Numeric,13,0,0,0,0,0
DYN_TRNRP_PL,A_TRADEDT,Date,2,0,0,0,0,0
DYN_TRNRP_PL,TP_PRCDDEN,Char,6,31,0,0,0,0
,DLV_FLOW,Numeric,0,1,0,0,0,0
Simulation,TP_BUY,Char,0,1,0,0,0,0
DYN_TRNRP_PL,SC1_PL_SGD,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,TP_RTMDDF1,Char,0,6,0,0,0,1
DYN_TRNRP_PL,TP_RTMDDF0,Char,0,6,0,0,0,1
DYN_TRNRP_PL,H_LASTEVT,Char,0,0,1,0,0,0
DYN_TRNRP_PL,D_ISFLCUST,Char,0,1,0,0,0,0
DYN_TRNRP_XG,TP_DSCEXO2,Char,1,0,0,0,0,0
DYN_TRNRP_PL,SC2_UQTYEQ,Numeric,1,0,0,0,0,0
DYN_TRNRP_MV,H_CB,Char,0,0,0,3,0,0
Simulation,BPV__KRW_,American,0,0,0,0,0,1
Simulation,TOTAL_PL,American,0,0,0,0,0,1
DYN_TRNRP_DT,DT_CURDD0,Numeric,0,0,0,0,0,1
Simulation,PL_LD_USD,American,0,0,0,0,0,1
DYN_TRNRP_CS,CNTLEVTCL2,Char,7,3,0,0,0,0
SQL,EN_CUR,Char,1,0,0,0,0,0
Simulation,COMMENT,Char,0,3,0,1,0,0
DYN_TRNRP_MV,TP_CMGSL0,Date,10,0,0,0,0,0
DYN_TRNRP_MV,TP_CMGSL1,Date,10,0,0,0,0,0
Simulation,RATING,Char,1,0,0,0,0,1
Collateral,BND_INSTR,Char,0,0,0,0,0,3
Classification tree,TYPO_CATEG,Char,0,0,0,1,0,0
DYN_TRNRP_PL,STATUS,Char,1,0,0,0,0,0
Collateral,MONTH_FIN,Numeric,0,0,0,0,0,1
Copy Creation,REP_YEST,Date,0,0,0,1,0,0
Copy Creation,D_MPUT,Date,1,0,0,0,0,0
Copy Creation,TRN_DATE,Date,1,0,0,0,0,0
DYN_TRNRP_PL,FIX_VAL,Numeric,1,0,0,0,0,0
,XG_PAYMNT,Date,0,1,0,0,0,0
DYN_TRNRP_PL,TP_PFOLIO,Char,88,69,20,20,47,36
DYN_TRNRP_PL,TP_PRCDEN,Char,1,7,0,0,0,0
DYN_TRNRP_MV,TP_MOPLST,Numeric,1,0,0,0,0,0
Data Dictionary (Market Data Loader),PUBLICATI,Char,0,0,0,1,0,0
DYN_TRNRP_PL,D_SEC_CUR,Char,0,1,0,0,0,0
DYN_TRNRP_PL,H_MTM_USD,Numeric,0,0,0,1,0,0
DYN_TRNRP_MV,U_BID_FWD,Numeric,0,0,0,0,0,4
Simulation,VAAMT_CCY,Char,0,0,2,0,0,0
DYN_TRNRP_PL,TP_QTYEQS,American,12,14,1,3,3,1
Simulation,REPO_AMT,Numeric,0,0,0,0,0,1
DYN_TRNRP_PL,A_PC2,Char,1,0,0,0,0,0
Simulation,FX_BPV,American,0,0,0,0,0,1
DYN_TRNRP_MV,TP_RTDCN12,Date,0,0,0,0,1,0
Simulation,BALANCE_M,American,0,0,0,0,0,2
DYN_TRNRP_PL,TP_CMSSTL0,Char,0,0,0,0,0,3
DYN_TRNRP_PL,TP_CMSSTL1,Char,0,0,0,0,0,2
DYN_TRNRP_PL,H_B_DF_PLT,Numeric,0,4,0,0,0,0
DYN_TRNRP_MV,M_STRUC_DB,Char,10,0,0,0,0,0
DYN_TRNRP_PL,TP_DTESYS,Date,45,30,4,4,3,13
Collateral,AMOUNT1,Numeric,0,0,0,0,0,1
DYN_TRNRP_PL,H_PDIRTY,Numeric,0,1,0,0,0,0
Copy Creation,FIX_USD,Numeric,1,0,0,0,0,0
Collateral,AFTER,,0,0,0,0,0,6
Simulation,CG_ADD_FE,American,0,0,2,2,0,0
PL VAR,DATE1,Date,0,0,0,0,0,12
Accounting,NB_MOP,Numeric,0,0,1,0,0,0
DYN_TRNRP_MV,ACC_CUR,Char,2,0,0,0,0,0
Deliverable Cash,SINTERNAL,Char,1,0,0,0,0,0
DYN_TRNRP_MV,CNTNEVTAC2,Numeric,2,0,2,4,2,5
DYN_TRNRP_PL,TP_RTSMC02,Numeric,2,0,2,0,0,0
DYN_TRNRP_MV,CNTNEVTAC0,Numeric,2,0,2,2,2,0
DYN_TRNRP_MV,CNTNEVTAC1,Numeric,2,0,2,2,2,0
DYN_TRNRP_PL,H_ACR_NPD,Numeric,0,3,0,0,0,0
,MV_LEG,Numeric,0,2,0,0,0,0
51,XDUP_FLAG,Numeric,2,0,0,0,0,0
DYN_TRNRP_MV,SC2_MV_UC,Numeric,2,0,0,0,0,0
Simulation,BARRIERTY,Char,0,0,0,1,0,0
Copy Creation,DT_CUR,Char,1,0,0,0,0,0
Liquidation Positions,H_ACCSEC,Char,0,0,0,0,0,2
